,null,zpe,U0,U,H,G,Cv
17864,17864,0.182589367032,-383.417785645,-383.198638916,-385.032958984,-384.495178223,32.3610420227
17865,17865,0.196846589446,-414.206665039,-413.805999756,-417.719482422,-417.405731201,36.9779777527
17866,17866,0.0904854238033,-422.277404785,-422.328094482,-422.304382324,-422.52432251,26.3256988525
17867,17867,0.193245992064,-398.412506104,-397.671691895,-401.314331055,-400.840484619,36.2060966492
17868,17868,0.200059354305,-382.64251709,-382.127990723,-385.309631348,-384.842163086,36.841129303
17869,17869,0.147831693292,-385.434387207,-384.795959473,-387.492553711,-387.105010986,31.3576507568
17870,17870,0.141675397754,-424.765899658,-424.452392578,-426.103881836,-425.845092773,30.3837547302
17871,17871,0.182605326176,-383.398590088,-383.228759766,-385.055480957,-384.617462158,32.04114151
17872,17872,0.182176008821,-382.078796387,-382.07623291,-383.651947021,-383.241119385,33.0522270203
17873,17873,0.201190590858,-372.007019043,-371.769042969,-374.201568604,-373.806335449,35.1295776367
17874,17874,0.0978752821684,-429.682617188,-429.847198486,-428.286254883,-428.397155762,27.8114261627
17875,17875,0.124340638518,-434.132629395,-434.246154785,-434.288024902,-434.449371338,30.8704032898
17876,17876,0.121003940701,-426.619934082,-426.428771973,-427.664611816,-427.686065674,28.3135108948
17877,17877,0.139762938023,-450.37097168,-450.010925293,-451.11151123,-451.007385254,30.4949302673
17878,17878,0.109919443727,-442.282196045,-441.645294189,-444.34588623,-444.511444092,28.6833515167
17879,17879,0.194200783968,-400.487304688,-400.181518555,-402.545318604,-402.03793335,36.0390815735
17880,17880,0.148537963629,-392.589172363,-392.201782227,-394.038452148,-393.63684082,31.6147670746
17881,17881,0.16232407093,-406.223114014,-405.888122559,-408.484527588,-408.126037598,31.5774536133
17882,17882,0.178557693958,-422.288208008,-421.843139648,-424.692138672,-424.259002686,35.0701751709
17883,17883,0.200634717941,-425.52947998,-425.166320801,-429.418487549,-429.121795654,37.3329124451
17884,17884,0.168443500996,-422.224609375,-421.786590576,-423.662841797,-423.282318115,34.1182174683
17885,17885,0.0812094956636,-408.297821045,-408.344482422,-409.380187988,-409.725158691,25.8378047943
17886,17886,0.168445110321,-427.49041748,-426.924102783,-428.971038818,-428.713043213,33.4979743958
17887,17887,0.165723949671,-435.591674805,-435.332763672,-436.194213867,-435.956268311,34.1084632874
17888,17888,0.180917844176,-384.177886963,-384.180389404,-385.589355469,-385.18560791,35.3757247925
17889,17889,0.184015929699,-377.580566406,-377.41809082,-379.626037598,-379.12387085,33.5899925232
17890,17890,0.127176880836,-405.108795166,-404.582702637,-406.66986084,-406.468353271,29.4321994781
17891,17891,0.095925591886,-428.027069092,-428.031707764,-427.682891846,-427.8230896,26.9298877716
17892,17892,0.135152861476,-441.876312256,-441.632995605,-442.199981689,-442.210906982,31.5278568268
17893,17893,0.100917108357,-426.57232666,-426.562255859,-427.359344482,-427.455078125,27.6128234863
17894,17894,0.153038546443,-392.257873535,-391.743591309,-393.751922607,-393.275909424,30.4799499512
17895,17895,0.147793605924,-409.523986816,-409.213684082,-410.762695312,-410.572601318,31.6873455048
17896,17896,0.15101133287,-383.70300293,-383.082519531,-385.969970703,-385.482849121,30.0449390411
17897,17897,0.156922757626,-414.298950195,-414.181396484,-415.721252441,-415.395721436,32.0507736206
17898,17898,0.117294237018,-403.207397461,-402.949462891,-404.489135742,-404.425750732,27.1188983917
17899,17899,0.124695345759,-433.826538086,-433.804199219,-433.957397461,-433.978912354,29.9149417877
17900,17900,0.220202326775,-390.79083252,-390.392150879,-394.464447021,-394.140594482,39.7618560791
17901,17901,0.198790565133,-428.330963135,-427.791564941,-432.407287598,-432.041900635,38.1209945679
17902,17902,0.169358089566,-409.812438965,-409.506286621,-410.280761719,-409.977508545,35.5982131958
17903,17903,0.110476076603,-426.989349365,-426.78704834,-428.359741211,-428.351531982,27.3001327515
17904,17904,0.150315731764,-440.235839844,-440.219085693,-442.139373779,-441.878143311,32.4299659729
17905,17905,0.174323230982,-421.692993164,-421.568939209,-423.203369141,-422.933807373,34.5663986206
17906,17906,0.081779755652,-433.625427246,-433.622741699,-435.310546875,-435.543457031,25.604675293
17907,17907,0.15155556798,-391.550079346,-391.087646484,-392.887573242,-392.497314453,31.7403717041
17908,17908,0.135486409068,-380.078796387,-379.439697266,-381.607269287,-381.3984375,29.2538890839
17909,17909,0.155339866877,-436.786987305,-436.836364746,-437.701049805,-437.56552124,33.3281097412
17910,17910,0.137794271111,-433.765014648,-433.385681152,-434.879150391,-434.724975586,31.7649097443
17911,17911,0.147655829787,-391.073974609,-390.661529541,-393.558349609,-393.326934814,30.4899349213
17912,17912,0.150636941195,-425.181365967,-424.670715332,-426.544921875,-426.249816895,31.1796321869
17913,17913,0.137136936188,-430.582977295,-430.259979248,-431.888519287,-431.688079834,28.2078762054
17914,17914,0.15993142128,-389.60748291,-389.370178223,-391.336242676,-390.920715332,32.8854446411
17915,17915,0.160752028227,-415.25994873,-415.151184082,-416.14453125,-415.765106201,34.2086410522
17916,17916,0.179191201925,-377.317504883,-376.580871582,-379.93572998,-379.232086182,34.9807929993
17917,17917,0.174352139235,-410.181427002,-409.824707031,-411.490905762,-411.067199707,34.6213912964
17918,17918,0.161940485239,-356.004150391,-355.833770752,-358.550994873,-358.009918213,29.7933368683
17919,17919,0.147054553032,-399.879302979,-399.420532227,-401.729217529,-401.362640381,31.137140274
17920,17920,0.137368828058,-406.311950684,-405.754943848,-407.173156738,-406.982208252,30.8950805664
17921,17921,0.161967664957,-405.651824951,-405.340301514,-407.251953125,-406.903533936,31.320230484
17922,17922,0.126249119639,-423.526794434,-423.338256836,-425.028320312,-424.991851807,30.5946388245
17923,17923,0.148577228189,-386.386871338,-386.003326416,-388.496826172,-388.051422119,30.7253017426
17924,17924,0.18089735508,-379.567443848,-379.388519287,-381.217926025,-380.74420166,33.8308372498
17925,17925,0.156736701727,-430.579650879,-430.513793945,-431.866577148,-431.572235107,30.2833251953
17926,17926,0.19397585094,-380.047149658,-379.597961426,-381.475952148,-380.941833496,34.3216438293
17927,17927,0.188055604696,-427.956481934,-427.468078613,-430.257415771,-429.915161133,37.8749504089
17928,17928,0.102843612432,-444.924041748,-444.797027588,-445.747314453,-445.954833984,27.953546524
17929,17929,0.149163067341,-377.943756104,-377.530548096,-380.045471191,-379.509979248,29.1131343842
17930,17930,0.152379244566,-418.129089355,-417.836914062,-420.008483887,-419.817565918,31.7344818115
17931,17931,0.183592602611,-420.125274658,-419.962371826,-421.613525391,-421.106018066,33.2584075928
17932,17932,0.112973608077,-448.023345947,-448.080566406,-447.461547852,-447.322601318,29.5641498566
17933,17933,0.110668189824,-436.697875977,-436.736175537,-436.483764648,-436.517852783,28.7128143311
17934,17934,0.084116011858,-388.203430176,-387.861907959,-388.600738525,-388.759429932,22.2547206879
17935,17935,0.140088796616,-420.067108154,-419.529724121,-421.602935791,-421.335906982,29.7295284271
17936,17936,0.185542076826,-386.62387085,-386.560058594,-387.679992676,-387.224273682,31.1965656281
17937,17937,0.138474166393,-433.295715332,-433.018737793,-433.721740723,-433.575653076,32.6970672607
17938,17938,0.194397002459,-390.328063965,-389.959106445,-392.429626465,-391.919067383,35.9894447327
17939,17939,0.216365039349,-446.858184814,-446.58203125,-450.63671875,-450.482513428,40.3224182129
17940,17940,0.199576497078,-376.184570312,-376.050415039,-377.643096924,-377.101898193,37.2738113403
17941,17941,0.15129096806,-393.407012939,-392.742858887,-395.982635498,-395.488861084,30.5543193817
17942,17942,0.17175206542,-432.694702148,-432.218017578,-434.165466309,-433.733062744,35.435760498
17943,17943,0.173047631979,-371.767700195,-371.375488281,-373.830932617,-373.240020752,30.9917964935
17944,17944,0.105858385563,-430.125671387,-430.27355957,-430.777038574,-430.839447021,27.2656345367
17945,17945,0.137713268399,-445.348114014,-444.956665039,-446.178192139,-446.065887451,30.5432491302
17946,17946,0.130591094494,-386.940307617,-386.528869629,-388.337493896,-388.181304932,28.4520893097
17947,17947,0.14502774179,-395.903442383,-395.456665039,-397.335693359,-396.905639648,30.7913856506
17948,17948,0.137764781713,-432.593078613,-432.035125732,-434.839050293,-434.757446289,30.4266719818
17949,17949,0.147131294012,-423.714355469,-423.575622559,-424.492614746,-424.321807861,32.2932701111
17950,17950,0.095664255321,-448.313659668,-448.228851318,-448.937133789,-449.177520752,28.2849292755
17951,17951,0.171498596668,-393.316650391,-392.861907959,-394.911254883,-394.463989258,33.6281814575
17952,17952,0.208387553692,-371.531036377,-371.523803711,-375.132141113,-374.733337402,34.7240943909
17953,17953,0.181376487017,-452.998718262,-452.990447998,-455.110839844,-454.967010498,37.060508728
17954,17954,0.112797476351,-452.566314697,-452.403991699,-453.583007812,-453.724121094,29.2889232635
17955,17955,0.163336619735,-378.585388184,-378.507507324,-380.631103516,-380.191436768,30.8626194
17956,17956,0.173717036843,-397.999328613,-397.547027588,-399.417388916,-398.967193604,33.5129547119
17957,17957,0.103291928768,-458.53515625,-457.965454102,-460.574951172,-460.84664917,26.5241241455
17958,17958,0.164368718863,-375.948242188,-375.948242188,-378.612670898,-378.160949707,26.2944297791
17959,17959,0.160765707493,-390.110351562,-389.569458008,-392.395874023,-391.978179932,29.9504528046
17960,17960,0.225447133183,-366.766418457,-366.156463623,-371.159729004,-370.540130615,37.2552986145
17961,17961,0.148531258106,-435.088378906,-434.627563477,-437.108398438,-436.85369873,33.5001029968
17962,17962,0.24261417985,-354.959777832,-358.2265625,-325.653442383,-324.950042725,40.5606689453
17963,17963,0.101415708661,-434.755371094,-434.482421875,-436.004760742,-436.13168335,28.1132164001
17964,17964,0.221783220768,-387.324859619,-387.432891846,-390.961303711,-390.628814697,40.0853919983
17965,17965,0.157126218081,-394.320678711,-393.92364502,-396.046691895,-395.730438232,31.0626087189
17966,17966,0.128748878837,-435.307922363,-435.038665771,-436.04119873,-436.071807861,31.3182010651
17967,17967,0.141864076257,-462.735290527,-462.58795166,-464.68270874,-464.730194092,27.0297088623
17968,17968,0.165335610509,-378.718383789,-378.695556641,-380.89666748,-380.552124023,30.8377323151
17969,17969,0.178151220083,-421.620605469,-421.227966309,-422.842498779,-422.433349609,35.0713653564
17970,17970,0.128092497587,-419.172851562,-418.942047119,-420.297241211,-420.199188232,30.4236507416
17971,17971,0.149661019444,-436.493774414,-436.398986816,-437.686462402,-437.504089355,33.5245895386
17972,17972,0.200625449419,-369.098754883,-368.915618896,-370.635864258,-370.115997314,37.8695907593
17973,17973,0.137257650495,-423.092285156,-422.609619141,-425.493713379,-425.171142578,29.5926113129
17974,17974,0.159095615149,-405.40133667,-404.979705811,-406.977752686,-406.545257568,32.9570007324
17975,17975,0.130173206329,-428.760986328,-428.488220215,-430.127655029,-429.976928711,30.3938655853
17976,17976,0.181802272797,-416.771484375,-416.239990234,-419.51550293,-419.072784424,34.615272522
17977,17977,0.156765431166,-451.714294434,-452.042602539,-451.952392578,-451.801330566,34.7476196289
17978,17978,0.149655014277,-438.143798828,-437.948272705,-439.588043213,-439.255340576,32.2450065613
17979,17979,0.152242332697,-413.255249023,-413.17980957,-414.763549805,-414.541046143,30.5125904083
17980,17980,0.136474087834,-445.98626709,-445.785461426,-446.626953125,-446.496032715,31.8892192841
17981,17981,0.18710911274,-368.832244873,-368.63861084,-370.315307617,-369.808990479,31.200876236
17982,17982,0.151115104556,-391.648620605,-391.071594238,-393.03527832,-392.686798096,31.2337779999
17983,17983,0.147692978382,-423.777984619,-423.587615967,-424.984436035,-424.762664795,31.4324092865
17984,17984,0.0970459058881,-431.040100098,-430.868621826,-431.411682129,-431.54208374,27.3133811951
17985,17985,0.224221169949,-358.955352783,-358.60357666,-362.861450195,-362.30267334,39.739440918
17986,17986,0.158151626587,-427.056610107,-426.984100342,-428.478363037,-428.116119385,31.9510173798
17987,17987,0.1511862427,-389.55178833,-389.02545166,-390.843322754,-390.345153809,30.0363445282
17988,17988,0.100449047983,-446.088745117,-445.761871338,-447.780334473,-447.995025635,27.8348579407
17989,17989,0.114614203572,-446.469696045,-446.293640137,-447.549926758,-447.546295166,29.8370437622
17990,17990,0.107663825154,-434.098388672,-434.074645996,-434.475921631,-434.491729736,27.2978153229
17991,17991,0.119942486286,-418.545654297,-418.493743896,-419.453063965,-419.560852051,28.8392868042
17992,17992,0.157125025988,-453.011749268,-453.089355469,-453.828033447,-453.754364014,35.3735351562
17993,17993,0.172405138612,-407.134124756,-406.895355225,-408.421295166,-408.046966553,34.3331451416
17994,17994,0.180017337203,-448.799072266,-448.901885986,-450.517608643,-450.379302979,36.5585517883
17995,17995,0.182850033045,-378.423950195,-378.152038574,-380.448059082,-380.042755127,33.2447547913
17996,17996,0.0981952100992,-424.69052124,-424.472290039,-425.27142334,-425.419311523,26.248588562
17997,17997,0.148734092712,-396.827331543,-396.335205078,-398.840209961,-398.5206604,30.3109378815
17998,17998,0.149015069008,-428.466003418,-428.508453369,-428.613220215,-428.229797363,32.5107002258
17999,17999,0.186296507716,-380.024169922,-379.938446045,-381.86517334,-381.394470215,33.1875152588
18000,18000,0.161303833127,-387.711029053,-387.594116211,-389.924560547,-389.583526611,31.3664207458
18001,18001,0.117832176387,-432.304779053,-431.929168701,-433.087432861,-433.043151855,28.6874465942
18002,18002,0.133026555181,-444.390319824,-443.925811768,-445.494354248,-445.363586426,29.5968360901
18003,18003,0.219887927175,-401.828857422,-401.856872559,-404.933044434,-404.48034668,40.570526123
18004,18004,0.181439593434,-428.325042725,-428.061950684,-430.05645752,-429.650482178,34.0774803162
18005,18005,0.146091654897,-432.646118164,-432.53326416,-433.479248047,-433.095001221,31.465877533
18006,18006,0.170925989747,-390.13671875,-389.709442139,-391.727600098,-391.249542236,32.6112213135
18007,18007,0.133721888065,-421.949707031,-421.961914062,-422.400939941,-422.33505249,30.1064434052
18008,18008,0.158422678709,-398.553894043,-398.28692627,-400.529998779,-400.214874268,33.1088104248
18009,18009,0.136958152056,-454.590576172,-454.687072754,-456.079559326,-455.913360596,30.1031837463
18010,18010,0.101274140179,-429.610748291,-429.24041748,-431.458770752,-431.572631836,26.4608154297
18011,18011,0.164701238275,-440.249053955,-439.907623291,-442.042297363,-441.859313965,33.852104187
18012,18012,0.134482786059,-427.589996338,-427.348693848,-428.622314453,-428.477508545,30.4770145416
18013,18013,0.200494766235,-381.101135254,-380.877624512,-383.791778564,-383.247039795,34.1443634033
18014,18014,0.158445358276,-452.344055176,-452.576965332,-452.714172363,-452.627624512,33.1466064453
18015,18015,0.163477808237,-371.612030029,-371.411376953,-374.339660645,-373.924591064,29.9356613159
18016,18016,0.181300446391,-384.493591309,-384.428833008,-385.695861816,-385.186096191,35.7504043579
18017,18017,0.0746902450919,-405.618530273,-405.577331543,-405.951904297,-406.24520874,24.1340045929
18018,18018,0.137787669897,-397.663360596,-397.333892822,-399.212219238,-399.013641357,29.6944065094
18019,18019,0.142885446548,-392.378295898,-392.062255859,-393.612701416,-393.374969482,31.3787517548
18020,18020,0.140621557832,-402.792663574,-402.152770996,-404.592163086,-404.207885742,28.9134578705
18021,18021,0.135365664959,-459.778564453,-460.09487915,-460.468475342,-460.455322266,32.9723091125
